docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
84,fell,published,according,announced,tankers,winners,investors,data,following,oil,companies,created,joining,circulating,analysts,fraudulent,railway,raised,derailed,archive,tied,outstanding,prompting,crude,representing,terms,looking,pledged,union,tumbled,noted,earnings,risen,rumored,top,blocked,dented,returning,struck,replaced,language,forecast,slashed,mediated,highlighting,including,dividend,bailout,timepiece,carrying
85,reported,created,companies,ratings,posted,audited,announced,plans,yesterday,company,valued,analysts,sharing,crossed,rose,mandated,dent,adding,dwindling,looking,revenue,mounting,investors,rumored,data,following,hired,fallen,received,profit,poised,short,loss,bringing,net,buyback,projected,regions,fueling,earnings,debt,gaining,weighing,helped,firms,strong,indicated,individual,hurt,fell
86,announced,posted,agreed,profit,reported,created,share,assets,valued,shaking,investigating,analysts,nominate,adding,approving,considering,terms,earnings,sending,bill,investors,struck,data,bailout,following,worth,machine,setting,fined,advanced,probes,received,five,chief,marking,letter,oil,net,heading,regions,starting,sold,bylaw,slumping,revived,helped,passed,faced,reopened,held
87,sales,electric,supposed,analysts,noted,car,environmentally,price,increased,oil,according,technological,expanding,ratio,manufacturers,conscious,received,posted,expensive,cost,company,petrol,increase,manufacturer,created,released,electronic,iconic,eliminated,process,ultimately,public,dwindling,published,purchasing,looking,receiving,decided,determined,investors,opposed,believe,concerned,fueled,produce,increasing,purchased,dialing,batteries,purchase
88,flooring,formaldehyde,floors,noncompliant,products,episode,investors,indoor,sales,air,sold,seeking,ventilation,ripping,bringing,finished,posted,aired,laminate,product,cant,affected,created,covered,wheezing,alleviate,overall,recommend,short,unlimited,dropped,sick,andor,lacquer,contaminated,carport,dehumidifier,spaces,impermeable,varnish,identified,reportage,data,board,testing,suggested,step,received,airing,facing
89,products,received,firms,companies,created,assets,list,dropped,ideas,currently,product,joined,investors,membership,funds,pulling,increased,reduced,escaped,compiled,listed,held,individual,eight,dreadful,covering,waters,seven,sixteen,fourteen,managers,improving,million,cleaning,brand,lines,month,branded,publisher,brands,indirectly,shortly,quantity,improved,established,afraid,average,contact,spectrum,writer
90,coffee,investors,stores,products,tea,menu,projected,growing,expanding,growth,sales,focus,created,introduced,bean,appreciated,immense,representing,according,requested,success,commerce,caffeinated,current,evening,comp,suggested,company,received,increased,happening,bars,exposed,aura,strategies,addictive,individual,eg,fields,wonder,expansion,mobile,announced,managers,companies,service,product,devices,improving,satisfied
91,increased,added,buying,company,lots,stock,fourth,created,investor,buy,recently,shortly,looking,receiving,initiated,quarter,investors,increasing,home,supported,received,own,drop,presence,revealed,earnings,passed,marketing,respect,individual,stated,perspective,generating,stake,future,psychologically,due,forward,passing,volatility,wont,losing,managers,unless,product,increase,foreign,homework,bit,inverse
92,metals,smelting,primary,aerospace,firms,titanium,producers,investors,reported,created,lacking,markets,writing,capacity,strategic,tubes,industries,automotive,gears,expertise,nonferrous,firm,received,product,engines,strident,invested,inexorable,delivered,revenue,continued,individual,retrenchment,facilities,taking,buoyant,tumultuous,announced,move,managers,advantage,sales,wall,devices,million,existing,aluminum,positioned,downstream,remains
93,investors,income,dividend,yield,taking,increase,stock,held,obsessed,created,retaining,cost,yielding,cash,satisfied,analysts,position,price,massive,fiscal,formed,pass,receiving,investments,huge,significantly,trimming,billion,personally,overseas,portfolio,received,allocation,offered,maintained,saying,share,starting,delivered,tough,raise,debt,spot,individual,hysteria,current,table,repatriation,rally,annualized
94,investors,created,buying,questioning,fantastic,sales,mobile,cheap,revenue,rising,billion,quarter,rally,opportunity,negativity,pervasive,shifted,flow,declining,correcting,considering,massive,stage,million,noted,fourth,receiving,produced,set,decline,cash,changing,screaming,data,business,including,growth,computer,continue,company,shrink,free,received,cause,happening,offered,stock,performance,collapsed,chained
95,introduced,brilliant,received,watch,investors,cable,system,via,announced,created,event,ecosystem,receiving,access,promotion,films,providing,research,hosting,product,partnership,provider,sold,individual,geek,impartial,intro,giving,strategic,video,keyboard,rightfully,design,lowered,gadget,managers,service,mark,devices,astounding,phenomenal,home,computing,library,automation,impact,skip,tendency,shortly,altogether
96,income,properties,rental,increased,tenant,dividend,growing,investors,leased,company,occupancy,diversification,rising,million,dollar,acquisitions,revenue,rated,touched,valuation,capital,average,consider,overall,snapshot,remains,rate,stores,explained,market,portfolio,premium,property,competitive,share,leaders,weighted,guidance,announced,maturity,multiple,payout,ie,debt,improving,created,opportunities,assets,recognized,addressed
97,euro,sales,chairwoman,plans,rose,yesterday,announced,companies,depending,created,introduced,dismissed,reiterated,mm,raised,annual,committee,included,attracting,dropped,rebounding,pledged,global,dollar,spending,pushed,investors,month,shifting,hitting,replaced,including,shopping,platforms,increasing,pressure,purchased,app,program,emerging,aerodynamic,fallen,received,facing,weeks,marking,developing,confirmed,calling,starting
98,wireless,clarified,reduced,risk,investors,required,income,received,disruptive,increased,entry,facing,owned,carriers,following,medium,potential,created,released,launch,plans,manufacturers,subset,networks,phone,billion,combination,option,considered,dropped,rollout,premium,strategy,coupled,noted,market,initial,receiving,reducing,usage,significantly,term,promising,cell,margin,purchased,monitored,majorly,pursuing,cost
99,memory,companies,oligopoly,moat,revenue,industry,fab,wont,strategic,investors,share,bits,theory,seeing,business,confidence,looking,growing,discussed,firms,growth,including,wafer,product,demand,maybe,market,dismissed,capacity,am,eliminated,computing,talking,guys,reflection,challenged,differentiated,company,gross,vital,stability,output,topic,change,power,complex,cant,goal,supply,simply
100,momentum,dual,invested,created,spreadsheet,relative,signal,total,strategy,average,month,terms,investors,absolute,broker,received,filter,inspired,helped,posted,individual,added,strength,managers,book,product,test,written,portfolio,shortly,additional,depth,contact,return,cash,past,pair,available,forward,data,hence,bonus,smarter,originally,concept,combined,score,detailed,objective,historically
101,investors,added,watching,cash,times,realized,discussed,stock,companies,discipline,stopped,underrated,money,unprepared,portfolio,correction,product,created,coming,interviewed,reiterated,charitable,wrong,company,noted,earnings,products,touched,burned,buy,spinning,missed,trading,week,received,rising,mistake,houses,developers,invested,buying,calling,device,listening,futuristic,market,borrowed,winners,advisable,awry
102,published,plans,increasing,weeks,investors,government,announced,lenders,equities,running,created,released,investigating,archive,assembled,rushing,considered,exports,dropped,terms,keeping,cut,week,ideas,tumbled,paying,played,global,return,signed,slipped,subdued,soon,returning,providing,data,including,kept,elected,flagged,borrowing,probes,received,bracing,drop,developers,confirmed,saying,month,price
103,cannabis,investors,marijuana,companies,cancer,epilepsy,drug,pain,recreational,legalized,doubled,produced,sales,price,share,syndrome,company,federal,government,worldwide,developing,treatment,developments,targeted,schizophrenia,accordingly,funds,promising,market,billion,cap,currently,created,excluded,individual,attracted,analysts,medical,diabetes,sector,cratered,pipeline,play,whilst,accumulating,oral,investigated,looking,andor,own
104,dividend,payments,investors,company,consecutive,increased,yielding,growth,yield,facilities,traded,decade,data,increasing,paid,managed,cap,currently,created,housing,analysts,deviation,insurance,oil,underwriting,according,faster,wireless,quality,expected,share,senior,usage,grow,low,billion,float,rank,fallen,received,exclusive,utility,publicly,oriented,income,becoming,price,moving,markets,earnings
105,electric,dividend,formed,am,moat,products,energy,lamp,stock,undervalued,created,evaluating,sells,analysts,portfolio,inventing,aviation,target,company,fantastic,hermetically,investors,price,concerned,filament,risk,hold,buy,purchased,scoring,fluorescent,selected,sealed,sector,received,incandescent,system,allowed,healthcare,services,growing,waterwheel,individual,suffer,locomotive,conditioner,generating,handsome,refrigerator,portable
106,sold,portfolio,dividend,created,yield,turnover,implemented,investors,rated,tracked,replaced,ranked,purchased,payout,received,increased,metrics,gain,posted,compiled,individual,holding,capital,managers,product,raising,screening,shortly,update,unfavorable,contact,forward,data,smarter,originally,consecutive,publicly,capture,flagship,primary,faster,quality,difference,list,goal,date,limit,ratio,history,hedge
107,remains,numbered,crossed,looking,break,investors,blueprint,oil,cons,deconstruct,dividend,positive,drop,blunder,growth,stock,proverbial,broke,created,shareholder,cratered,straw,writing,near,finger,popped,business,company,paying,departure,gas,trying,mind,receiving,final,kicking,risen,believe,current,globe,returning,forward,hearing,tight,following,activist,spinning,flow,predicted,free
108,dividend,special,payments,companies,paid,estate,company,regular,investors,funds,glance,capital,real,advertised,cash,roughly,crisis,created,addition,assets,tend,rate,stock,double,sitting,receiving,sheet,human,mismanaged,adopted,regularly,business,increasing,balance,physical,annual,fondness,course,financial,received,offered,buying,ships,growing,individual,cursory,run,reserves,giving,superficial
109,moved,dropped,loonie,slight,downward,yen,created,dollar,pound,rallying,adding,exports,hurting,derived,occurring,desired,euro,investors,value,data,leveling,overall,accelerating,printed,received,dropping,developing,economy,comparison,individual,ongoing,facilities,arc,traders,move,managers,companies,product,raising,starter,psychological,impact,drop,shortly,conjunction,anticipation,loser,strong,contact,offshore
